,question_id,correctly_answered,incorrectly_answered,not_answered,avg_marks_correct,avg_marks_incorrect,avg_marks_na,f1,f2
0,1,144,91,34,30.4167,17.7253,24.6855,0.007872522884864761,0.28962072813085554
1,2,114,88,53,29.8246,15.0341,19.9795,0.0062339564104297845,0.21932840487941319
2,3,67,132,48,31.1045,21.3409,26.5354,0.003706417310657754,0.13669654769735592
3,4,146,65,54,34.8288,15.3692,22.0449,0.00875221187621727,0.35627371845835143
4,5,82,97,63,31.6951,21.3093,27.0053,0.0045370632984907166,0.1829984196363755
5,6,141,96,38,30.9078,18.9271,16.8283,0.007800912474672187,0.28340944983208016
6,7,40,215,25,34.075,28.186,21.4605,0.0023626970750817828,0.09275742724096167
7,8,47,134,53,28.8936,26.4104,26.7662,0.0024919154880653866,0.08850147197160484
8,9,182,48,41,31.6868,13.6458,20.6126,0.010308261032863385,0.3805957545289898
9,10,187,70,46,30.6952,10.6286,20.4234,0.010269123791646156,0.3845745970619379
10,11,44,99,77,34.2045,18.7879,28.8396,0.002614632945045956,0.10427686052955734
11,12,49,70,57,37.3061,21.8714,30.2267,0.003019154114122495,0.13116032611869158
12,13,40,153,44,30.35,16.1699,20.7958,0.002190941609851015,0.07770635311673844
13,14,53,114,70,32.5472,18.5351,27.1837,0.0029972110271438914,0.11939943503765468
14,15,152,118,26,35.3684,22.0085,22.0714,0.009254244042081099,0.3737975378624316
15,16,68,86,62,33.3382,18.5116,29.4293,0.003915918705209754,0.1546906721664365
16,17,85,140,60,34.2,16.1571,25.1467,0.005083145210258695,0.20044895791762438
17,18,108,85,51,34.5926,19.0588,24.1409,0.00646098374288599,0.2628866324586165
18,19,127,106,43,27.1024,9.9057,15.5111,0.006519021585159704,0.21084905625405512
19,20,116,98,45,33.5431,23.5714,26.6154,0.006753954055965743,0.26991304983506365
20,21,195,98,9,32.8513,17.8367,23.7188,0.011224956575476251,0.44044597603883207
21,22,185,62,29,29.6378,14.1452,21.6526,0.009980661573331828,0.350738272808026
22,23,67,126,50,25.3134,15.8095,24.3268,0.0032279323501899974,0.1082661176749725
23,24,22,108,64,19.3182,18.4352,21.2632,0.0008956789665690734,0.026940666763638047
24,25,111,133,22,27.9099,22.5113,19.087,0.005773217088384487,0.18865199064662383
25,26,26,136,70,18.1923,21.7426,23.2826,0.001030892812540157,0.025825072673618
26,27,278,32,4,30.482,14.5938,19.7097,0.015206973487231988,0.5528010127045484
27,28,110,107,36,31.8455,13.2056,21.1714,0.006303857955595671,0.2286933121990489
28,29,99,136,53,31.697,16.875,20.4167,0.005604367814952783,0.20574025601027282
29,30,36,114,61,27.3889,21.6404,25.75,0.001835553209849636,0.0637560321828232
30,31,156,97,38,35.6154,13.8763,20.8866,0.009552898265606239,0.38876524413376606
31,32,247,14,6,29.5789,15.5,19.7586,0.013316721205672153,0.46591616665328617
32,33,94,97,51,38.2872,17.2784,22.5217,0.005986966822998783,0.264125377447182
33,34,51,140,54,36.0196,19.0214,26.6387,0.003109676415154229,0.13095053831787037
34,35,59,177,35,35.0,19.8531,24.4324,0.0036125368322881264,0.13988145889320946
35,36,118,75,63,34.8305,17.1333,25.4012,0.007156405173934019,0.28689631483688327
36,37,65,171,45,36.1846,19.7661,27.9179,0.003980982748874689,0.16563771211521086
37,38,31,141,60,27.7742,20.0993,22.9714,0.0016056605714665489,0.053202584793476
38,39,91,115,50,31.967,20.6174,20.0397,0.005126595758762311,0.19971613141402916
39,40,72,146,30,34.0278,20.0548,23.6436,0.004214968377852716,0.1723559391324697
40,41,18,79,92,35.2222,18.4937,25.9331,0.0010410525391382382,0.0483131606621958
41,42,51,78,94,33.7255,15.2179,24.4872,0.0030356040315054882,0.11709865818280292
42,43,76,164,44,35.0658,21.4207,23.3659,0.004595341165672021,0.1858367201964262
43,44,117,102,39,35.5556,15.2353,26.7422,0.0071109347385610675,0.2897203038258499
44,45,147,91,41,32.0136,14.044,19.984,0.008424424590245548,0.31682909201149273
45,46,100,206,12,27.52,22.6408,22.411,0.005078275519894081,0.17702973211258385
46,47,56,159,50,37.1607,21.6604,21.7143,0.0035042134507924897,0.15084849339883466
47,48,34,213,17,33.6765,27.0751,23.3425,0.0019866774376927966,0.07621098947843802
48,49,74,110,70,30.7162,12.4182,26.1832,0.0040408599052799655,0.15436238550114026
49,50,142,161,8,35.1761,24.2981,18.0513,0.008591887207363057,0.3496521742150969
50,51,136,141,10,29.2206,19.0355,21.6087,0.007258836723062098,0.2568163146333053
51,52,45,215,20,30.4444,24.0,23.4051,0.0024637635745558906,0.09175623960921755
52,53,81,101,63,37.963,19.5248,26.6446,0.005091914305874008,0.2281496743756664
53,54,17,259,30,23.2941,26.9228,23.6,0.0007653872951883208,0.0228334864932897
54,55,137,82,45,28.9708,14.878,25.1563,0.007282748919571749,0.2565051212797827
55,56,27,95,68,27.8148,15.4421,23.8428,0.0013693119938750925,0.046151053422369484
56,57,20,83,63,30.15,18.0482,23.9453,0.0010966873878653046,0.03788414219767919
57,58,49,71,75,31.5918,14.1127,25.0519,0.0027079551380802813,0.10803378470565457
58,59,110,86,51,36.0909,22.593,26.4771,0.0067956985223467685,0.2786645287837094
59,60,114,174,11,28.4649,24.5287,23.449,0.0059704305564805115,0.20741827442562355
60,61,155,155,3,31.5806,18.5871,20.8889,0.008703771914050373,0.3232653755772248
61,62,93,72,66,26.3011,16.1389,27.7079,0.0046205061904589706,0.1498756178859418
62,63,40,142,54,27.125,23.9014,25.6898,0.0020346651035455967,0.06822192722601454
63,64,147,104,51,35.966,16.7788,22.1908,0.009139426010806593,0.36669837488213475
64,65,17,166,49,18.4118,28.8373,24.5686,0.0006778218379843895,0.01585059667094437
65,66,25,56,57,17.88,17.5357,30.0552,0.0009640575156566123,0.025073768018756156
66,67,21,73,114,20.619,14.2055,29.4848,0.0008840600746288718,0.02748134988044476
67,68,28,96,77,31.1071,21.6146,28.3037,0.001541483375186941,0.05636646384354187
68,69,83,156,39,37.7108,22.7051,22.5849,0.005237483069779437,0.22688633540896236
69,70,147,66,57,37.9592,16.0606,26.2143,0.009373591934648153,0.3999516743245896
70,71,36,119,79,42.3056,16.9832,27.1081,0.0024921395766745705,0.11393430464301424
71,72,64,99,63,35.8125,19.0404,28.3443,0.003963339754369384,0.16315031345452904
72,73,78,109,73,37.6026,19.3211,25.3693,0.004924802838665588,0.21308576274373414
73,74,184,83,23,30.4185,18.506,20.2025,0.010162295536855636,0.3644072636144613
74,75,128,60,52,38.8047,19.7833,32.9459,0.008281279965722243,0.3557189433748274
75,76,267,45,16,30.5655,14.1333,19.5714,0.014665516227639735,0.5427123989517888
76,77,107,64,66,32.9907,16.5313,24.4412,0.006220338726794289,0.2388857934511384
77,78,81,121,43,34.5926,21.7438,24.331,0.00482794790716894,0.19272472556277373
78,79,61,92,81,33.8197,17.9891,25.95,0.0035733705984944447,0.1463575341125985
79,80,124,129,43,34.2258,16.3488,22.6446,0.007366794265430461,0.29291874349276126
80,81,23,174,58,22.5652,25.0862,21.9091,0.0010213272599868006,0.03194053433095024
81,82,85,111,50,35.1059,18.3423,23.2778,0.005126408301225638,0.20842391723364334
82,83,116,83,53,35.1983,17.1205,24.2635,0.007075409912114754,0.2801209155960935
83,84,34,180,47,23.3235,26.4778,24.6642,0.0015676424678838126,0.04475665577446397
84,85,48,171,52,28.8333,17.2632,26.4899,0.0025299430670030062,0.0972482354193563
85,86,114,112,31,30.1404,14.9018,24.1301,0.006176098552344694,0.23169421689874145
86,87,137,181,17,30.3796,20.0276,16.791,0.00758270450496921,0.27104854847104976
87,88,260,50,15,26.1808,7.44,16.6349,0.012974029541025672,0.4129273143386353
88,89,82,90,73,37.0488,19.4111,24.4811,0.005133325430423447,0.21552637494958943
89,90,114,77,47,32.3421,11.6883,20.2953,0.006528425004569178,0.244219312105858
90,91,56,101,61,31.25,19.6436,26.3778,0.0030667636881612902,0.12160511464454006
91,92,220,62,16,31.05,14.7581,17.7705,0.01234791879030872,0.44044492818662034
92,93,75,127,46,34.5467,16.2677,22.048,0.004463487743300659,0.17749751752721452
93,94,123,165,17,34.8537,20.1576,21.3103,0.007330660406659072,0.30265672126130544
94,95,21,202,46,16.0476,25.198,23.8029,0.000766357607344144,0.015601601629785555
95,96,104,124,51,32.8462,13.5806,18.55,0.006049490519765577,0.22691051058113773
96,97,117,80,58,34.7949,19.625,23.0123,0.007022495394651491,0.2848932842371138
97,98,14,158,65,22.5714,24.0949,23.8125,0.0006336747117419244,0.019939880847818954
98,99,101,95,64,36.703,25.0421,31.5385,0.006289782503196799,0.2631035133283532
99,100,18,191,46,15.7222,23.6754,19.7025,0.0006294669496284787,0.015517833698790602
100,101,111,165,37,32.2523,18.9939,24.3173,0.0063342112494536185,0.2436642758119497
101,102,34,63,91,30.5588,13.3492,27.062,0.0018071061046659326,0.07597190368322386
102,103,32,70,85,24.5625,14.5,25.0161,0.0015180637781356545,0.049940352788000505
103,104,71,75,60,30.338,18.0667,26.0093,0.0038082421257220646,0.15027463412632908
104,105,130,97,28,28.6,15.2268,19.359,0.006841425021510662,0.23873275242021402
105,106,79,103,61,32.7722,23.0485,27.0,0.004514964758392204,0.18262268040838125
106,107,107,166,24,33.0748,23.1506,23.4366,0.0061976163299957854,0.24528542710305387
107,108,86,123,45,39.0116,26.6667,28.8387,0.005549076486418196,0.24690782631294692
108,109,218,79,25,35.1651,15.6456,21.6933,0.013163770954000554,0.5335153478164983
109,110,69,203,16,38.0145,17.5813,22.5,0.004394458069074468,0.18766608394580975
110,111,59,123,51,34.7119,18.8455,23.9032,0.0035843828777574797,0.1419158724589183
111,112,34,84,82,38.1176,22.25,32.5223,0.0020742137464167996,0.10062611921042833
112,113,50,97,73,34.18,18.1959,26.7282,0.002952104606235935,0.11915167688469837
113,114,51,101,62,40.0392,16.6337,29.8316,0.003384041647031552,0.1488791503230711
114,115,65,97,60,34.6308,18.9278,29.5145,0.003908641646210073,0.15629278532147395
115,116,59,124,65,31.3051,18.3629,23.4475,0.0032535481553453574,0.12796929614685051
116,117,51,152,45,39.6078,23.9934,24.625,0.003368613311207724,0.15096109497397928
117,118,136,98,35,38.2941,19.2551,23.9798,0.008724633377543313,0.37954669602042485
118,119,198,130,12,30.6465,19.7308,22.0,0.010889847407282174,0.404210572067675
119,120,15,122,82,40.8,18.8033,27.8303,0.0010114661715378023,0.04470877188293315
120,121,93,136,16,35.3011,18.3235,21.037,0.005733588569709742,0.22443890762911153
121,122,46,95,56,26.9783,13.4526,26.1016,0.002341477838523792,0.07526805696748733
122,123,16,113,76,18.0625,19.9558,29.8852,0.0006320182505655125,0.01518309330423533
123,124,47,143,43,26.1915,25.0559,28.6813,0.0023295810216740157,0.07490984042373605
124,125,57,156,39,32.2105,26.0385,23.9789,0.003275095158976743,0.12889920471627936
125,126,48,126,32,33.2083,20.6905,22.5,0.002786905456835384,0.10623096624972139
126,127,42,128,51,31.3571,19.8594,23.1953,0.0023477191311201684,0.092660281187401
127,128,74,116,76,24.7297,17.8534,28.1047,0.003522290647943781,0.11540678266516202
128,129,128,101,41,35.5703,18.396,27.7266,0.00781668557268301,0.3135013501285775
129,130,37,98,86,31.9459,21.7857,29.0,0.002098842902077987,0.07935280306317455
130,131,145,103,30,37.0483,14.165,21.0889,0.009142105861827664,0.38088978498196846
131,132,62,124,38,39.3065,20.5081,27.1361,0.004020026007188622,0.18405528175623473
132,133,99,76,61,36.4242,15.8421,25.1229,0.006058042817023749,0.25887553690079373
133,134,45,204,33,28.4667,27.7941,24.6087,0.0022988481820277063,0.08312230071990244
134,135,75,95,60,34.0267,17.3895,23.0787,0.004492377337759888,0.17278183555120538
135,136,44,75,82,25.1364,19.2533,27.7149,0.0021408248861538807,0.07175065528996367
136,137,83,125,60,34.506,20.224,24.6829,0.004912563442810613,0.2065310072482421
137,138,124,91,54,37.1935,20.8242,27.6207,0.0077435542006999685,0.3370872746194354
138,139,94,98,64,36.8298,12.7347,20.6335,0.005891774762575832,0.24863293251029114
139,140,30,99,80,29.6667,20.7273,28.7156,0.001592888243106851,0.05873681594825118
140,141,24,108,100,33.0833,15.2407,25.7966,0.0013679558228102576,0.0565563160038227
141,142,54,81,78,27.0741,14.5802,29.3049,0.002716633659180937,0.09265920309058315
142,143,111,101,45,37.9099,14.4257,21.8,0.007103486663678075,0.3036515449180032
143,144,49,81,66,21.7347,16.5556,23.301,0.002153569478665594,0.06659386443992327
144,145,30,75,77,14.3,17.88,25.2774,0.0010315200685594161,0.0213366090914023
145,146,45,156,69,31.9111,24.1346,27.3618,0.0024972491963472466,0.10239380723825336
146,147,69,102,67,39.8841,19.9804,28.3077,0.004514789778899547,0.20569113653133037
147,148,39,84,71,35.4615,19.6548,29.3043,0.0023239976806909363,0.10307865789447232
148,149,52,105,71,35.2885,18.3714,24.306,0.0031345082378091264,0.13042185100035508
149,150,146,120,23,33.0411,16.0583,18.7532,0.008545191730475205,0.3180152085195116
150,151,65,138,38,36.1385,24.6304,27.4519,0.003961577226641516,0.1707864609830783
151,152,29,84,76,37.2069,19.7381,28.8967,0.00173193929429707,0.08156876243879685
152,153,166,67,39,32.2169,11.7463,20.3878,0.00947413234044787,0.3587343438890098
153,154,37,132,62,24.4054,17.0682,24.0704,0.001742130199035729,0.05382639379784513
154,155,100,78,58,40.68,17.7051,24.8142,0.0066740649871361865,0.30129562421395195
155,156,55,79,72,37.0,18.9367,28.0761,0.003457259207254664,0.14564897792429113
156,157,38,151,52,36.2368,18.5563,26.0759,0.0023138675393581916,0.10240615797165967
157,158,32,86,82,31.4688,16.3953,23.4678,0.0017472565161886634,0.07269202333955604
158,159,30,91,77,28.2333,17.8571,27.9724,0.0015450575528760395,0.06087741505334239
159,160,52,78,70,41.1154,20.641,26.4919,0.003416354374250249,0.16220220502709906
160,161,139,75,44,34.6187,20.2,23.0593,0.00834464329712993,0.32779390142662923
161,162,58,95,69,37.7586,15.1368,24.654,0.003670240479593534,0.15760605089587126
162,163,33,97,83,25.7576,21.7938,28.1712,0.0015794454599335657,0.055057922160187865
163,164,34,74,82,26.2647,11.7027,24.9739,0.001690868828512502,0.05541394155711369
164,165,60,147,46,24.9833,21.585,22.102,0.0029058790798879883,0.09473832407509769
165,166,96,88,49,32.3542,15.8636,23.1548,0.005475600530746035,0.2103992035802251
166,167,59,137,49,41.1017,23.0511,27.0859,0.003973358915280515,0.18088413260365646
167,168,91,127,46,36.2088,16.5433,21.5887,0.005607450949950362,0.23653976569203902
168,169,211,48,44,30.128,12.25,21.3486,0.011502960911543708,0.4134947748942081
169,170,37,95,84,32.4054,21.0737,27.6866,0.0021038383052816184,0.0816090521674654
170,171,228,50,22,30.0088,13.84,19.1587,0.012371044645549143,0.44887792531596915
171,172,93,83,58,33.1828,14.6386,22.4,0.005407599761242954,0.2072467666006875
172,173,21,164,59,20.9524,23.7317,26.3476,0.0009026583004122604,0.022045495329301217
173,174,205,51,20,31.1122,14.4118,23.1728,0.01148974114296721,0.4132786038783589
174,175,158,61,50,33.3861,15.1148,26.9489,0.009113095126281287,0.36929492336273767
175,176,127,91,54,31.6614,17.2967,20.4167,0.00713740757806528,0.266344124346759
176,177,176,70,33,33.4716,17.2571,22.2952,0.010393070480970903,0.4066266548346734
177,178,169,74,32,29.4083,14.3514,16.7905,0.009054829319410861,0.32226406219593273
178,179,138,95,37,37.1232,20.9579,20.4348,0.00867403028743742,0.3608013427598645
179,180,54,126,51,32.5185,19.873,27.1716,0.003057080068679935,0.11830881675197602
180,181,225,68,12,32.5467,10.5441,17.0328,0.012897680655340511,0.4921647661162597
181,182,151,164,6,29.6755,19.1768,18.8667,0.008146682641996784,0.2959417788531785
182,183,123,95,52,32.935,16.3895,19.872,0.007121473898058911,0.2791828384362702
183,184,120,93,47,31.5583,16.6344,19.562,0.006809670059148143,0.2520593712600049
184,185,133,92,59,32.0526,13.8804,21.3778,0.007512690719561528,0.2907360761446954
185,186,94,88,64,32.5745,12.0455,22.5751,0.005374962215523786,0.20495030334181547
186,187,125,56,52,30.296,15.5,21.7103,0.006887016014477329,0.24634835546169395
187,188,211,42,31,33.5782,16.8333,22.4878,0.012411460841582693,0.47920282888017113
188,189,195,64,24,28.0769,13.3906,20.61,0.01008514966813398,0.3501716601313254
189,190,135,76,58,34.6593,18.2895,28.4795,0.008104450523852245,0.320096530051804
190,191,191,60,41,32.3455,12.1333,25.2037,0.010886140145327433,0.4212106293884311
191,192,111,94,33,37.6216,18.5319,25.8099,0.007126913542910706,0.2951426086442577
192,193,85,121,64,35.4,17.4298,22.3785,0.0052451692324593305,0.20882656076014558
193,194,51,125,53,30.1961,18.424,25.1266,0.0027468797962060536,0.10784386864314595
194,195,292,23,4,28.5925,14.7826,19.6579,0.01544271025139881,0.5298440377354279
195,196,140,94,36,30.5571,16.266,21.0217,0.007695870312731906,0.28334787389707145
196,197,69,124,42,37.3623,21.6048,22.406,0.004343442688441075,0.18676244613872273
197,198,118,129,36,39.6186,23.8992,24.0273,0.007776722731314573,0.3436855881305008
198,199,195,118,4,30.0667,18.3729,20.4595,0.010532186530507848,0.38274309952107444
199,200,31,124,60,31.3226,22.8629,30.2356,0.0017217496949783779,0.07065899390653105
200,201,104,201,9,24.25,14.1294,17.549,0.004924149970646228,0.14612300314582558
201,202,112,144,38,30.7232,21.2778,22.5905,0.006224604307904097,0.22865959158219168
202,203,130,130,24,29.9308,18.6846,24.1899,0.0070416224196040485,0.2557042078886558
203,204,142,71,52,32.7676,11.9296,20.04,0.008214459195807013,0.3127208166901739
204,205,95,141,31,31.6211,17.3404,21.5641,0.0053449899418939245,0.20320025917945855
205,206,186,72,31,38.1613,17.9861,20.6458,0.011848725930150777,0.5156588919003818
206,207,80,84,68,30.3125,17.3452,24.4809,0.004374815886096164,0.16017054702804426
207,208,49,126,51,34.5918,21.5317,27.6875,0.002905503976845049,0.12054902863475268
208,209,96,106,42,32.9167,13.9151,25.5423,0.00555172338987348,0.2160227822294105
209,210,42,204,20,30.6905,24.5,25.3646,0.002311508943213548,0.08362933803622886
210,211,121,68,60,35.3306,14.6618,24.4258,0.007394765193633957,0.30018256493260204
211,212,97,85,54,34.9072,17.5529,24.9412,0.00578574746591189,0.23942379738157019
212,213,210,74,9,33.1048,16.8108,19.8644,0.012265127341700934,0.45737385411452885
213,214,229,39,11,34.0568,14.6667,21.4074,0.013550133167383762,0.5331586789223164
214,215,128,78,45,31.375,14.4487,26.88,0.007120367764303342,0.26674684948511956
215,216,147,132,12,28.4762,19.8409,18.375,0.007768045008768152,0.26297084237911883
216,217,81,102,69,34.9012,13.4118,21.5517,0.004861329998840814,0.1962714233153795
217,218,141,54,28,31.9007,20.1111,20.8696,0.00795160300319502,0.2951928057280832
218,219,130,96,39,32.2,17.3125,24.8281,0.007412850083543406,0.2796588786738212
219,220,80,161,36,30.75,20.1242,27.0588,0.004420527003593242,0.16015978689136062
220,221,85,156,31,25.1294,18.3269,20.2889,0.004130283812516182,0.12621921210435796
221,222,68,155,41,35.4265,23.9032,26.188,0.00413839218443418,0.16832826737334536
222,223,208,68,13,26.1923,13.6912,19.4364,0.010310047681755788,0.3288904983605942
223,224,166,106,12,31.4217,18.1132,22.1356,0.00929694027834244,0.3419920118438949
224,225,77,225,11,31.3766,25.1644,23.6078,0.0042725504080581705,0.1569816788788795
225,226,91,132,19,31.967,20.5303,21.1011,0.0051948280678214345,0.1873370059540595
226,227,61,73,61,28.1803,18.4932,27.9435,0.003181284388361462,0.10407244429732833
227,228,115,98,48,27.5304,14.6122,20.8062,0.005903434796179145,0.20380233273698262
228,229,72,107,55,38.9722,22.1589,28.1886,0.0046114522591375415,0.20697781016528452
229,230,108,139,21,35.3241,24.6978,24.1892,0.006550900442444885,0.2632400795983855
230,231,127,170,15,30.6457,24.7647,23.6957,0.007005337729744951,0.2583365354754721
231,232,107,91,64,33.4299,10.9341,24.0219,0.006238203719255654,0.2506499210478515
232,233,154,89,20,27.4481,17.0112,23.175,0.007848210478661638,0.27122485646802696
233,234,111,98,54,38.6937,18.449,25.9664,0.00720093391156635,0.3128021243485619
234,235,31,168,40,30.2581,20.8393,23.1987,0.0017206283710939072,0.06403979166090558
235,236,191,57,38,35.5288,16.5263,23.2959,0.011731949890334187,0.4747862437990675
236,237,101,76,45,32.7723,16.4868,21.9457,0.005839351979674852,0.23011051033627808
237,238,87,68,62,35.1034,14.9412,22.5894,0.005321307216123472,0.2125463202665926
238,239,133,107,31,32.1729,19.0561,27.1284,0.007606398346091717,0.29503042564260223
239,240,118,88,45,30.7203,12.2841,17.664,0.006543969869959242,0.2347360850187875
240,241,74,163,41,27.8919,18.3804,19.4381,0.0037847777045286694,0.13207648755422344
241,242,44,222,18,20.9545,27.0856,23.7321,0.0018894705168789568,0.04942261778197216
242,243,248,41,21,25.9355,13.0,21.5952,0.012108294685546089,0.397033821795371
243,244,95,90,52,36.3053,20.5444,24.0256,0.00585645408958899,0.2479264775078988
244,245,115,96,42,38.1826,17.8854,22.5785,0.007326413281259361,0.31909431943125455
245,246,57,110,62,26.6316,20.5636,26.9034,0.0028424373757005472,0.09735050236414786
246,247,48,77,65,26.8333,18.7273,27.7356,0.0023770181968108075,0.08446385588209947
247,248,61,92,87,32.7705,15.913,27.5748,0.003469079185659094,0.13982300190538632
248,249,228,53,20,34.8509,18.0,25.3194,0.013741929770047465,0.5459123252563343
249,250,33,123,61,21.2727,18.8049,25.297,0.0014405430494710473,0.03932600590292637
250,251,9,199,47,19.1111,21.191,23.5526,0.00036563860841902794,0.009903705523567135
251,252,162,68,31,26.6049,17.0735,22.8908,0.008156830540264438,0.26826112553283255
252,253,38,87,87,14.7895,15.3678,25.0041,0.0013560630402039348,0.030963574231056584
253,254,128,58,29,30.4297,11.7241,21.8421,0.0070232918064224836,0.26320670238872557
254,255,54,68,85,29.7963,16.75,25.9722,0.0029097309755471285,0.10580222652324296
255,256,34,117,69,27.5,18.6239,25.8883,0.001746276255827319,0.05738357436750631
256,257,190,53,26,28.4158,8.6604,20.2407,0.009943533098625298,0.33224779317836944
257,258,44,112,68,26.1818,22.7232,26.5922,0.002187331766179466,0.06945456129997883
258,259,81,104,59,33.0494,17.1923,26.9529,0.004639818439343788,0.1881446980899212
259,260,262,23,10,26.9695,8.7826,18.7544,0.01321825491199717,0.44549538985073145
260,261,140,84,45,33.3143,12.5595,21.2581,0.008169006859822853,0.31476354454657257
261,262,104,98,49,24.1827,15.9388,20.4144,0.004873481346654902,0.15576186292193073
262,263,96,149,25,29.5729,19.2752,21.7917,0.005206141674828283,0.1773345289024157
263,264,151,80,44,32.543,13.775,18.177,0.008681245662041358,0.3258454450026263
264,265,164,59,35,29.0,11.5932,19.8571,0.00864671938896437,0.31284484714023253
265,266,178,69,28,26.9663,9.0435,16.6667,0.009012866201389117,0.2865964976823314
266,267,146,66,35,32.2945,14.6818,22.816,0.008412600241210474,0.310341870712879
267,268,127,60,71,32.5591,17.0333,25.7143,0.007238512272353655,0.2811163578782743
268,269,118,87,45,35.839,15.7356,22.2647,0.007241698410851371,0.2948538644375021
269,270,98,73,63,31.3776,17.4932,25.7927,0.005468154688344079,0.20320993782662722
270,271,289,40,2,29.8858,16.675,12.8125,0.01570512024280843,0.5627329664107954
271,272,180,57,31,27.5056,16.2982,21.2574,0.009249008828987682,0.30702337728072465
272,273,27,106,77,33.1481,16.7264,26.5399,0.001570252401564025,0.05993606653304145
273,274,56,81,70,34.25,17.3704,24.8895,0.0032788582624474296,0.13678285854901512
274,275,120,147,33,34.8833,21.898,21.8148,0.007243043226952228,0.29378875613040406
275,276,150,105,25,35.3467,18.4095,21.7531,0.009221645309445747,0.359203367956101
276,277,59,98,86,32.7966,16.0306,28.3232,0.0034023598919835276,0.12976902905818813
277,278,123,62,29,34.5691,16.2742,27.8824,0.007284864091104904,0.29408442744593266
278,279,77,147,40,27.2338,22.932,25.6304,0.0038943128632331395,0.13134060835958877
279,280,129,84,55,37.2248,16.3929,22.8561,0.008207861305757553,0.33582974163547696
280,281,154,99,35,33.5325,25.5253,21.8519,0.0089849045926096,0.36801545493520343
281,282,137,48,28,33.3869,14.0208,21.8068,0.008033617815998829,0.3076282938604466
282,283,117,118,30,30.6667,15.3644,17.4554,0.0065235372482666375,0.2304514876384986
283,284,106,83,52,36.717,18.1566,24.7362,0.0065817755132640465,0.2814256297999244
284,285,51,64,56,27.8431,16.0781,26.5314,0.0026102615410708106,0.08976412885821762
285,286,101,181,14,35.0,18.2818,19.8421,0.006106743474571241,0.2425257830365989
286,287,161,68,30,30.7453,16.75,20.9167,0.008992909989902848,0.3188206863693907
287,288,185,111,11,28.9351,14.982,20.1429,0.009785373960369262,0.33660351339255506
288,289,124,93,43,34.371,17.3763,27.5197,0.007415629270448646,0.2941018487993483
289,290,144,115,16,33.875,16.8261,21.8194,0.008521189224741472,0.3284646408290872
290,291,226,66,14,27.8717,10.5606,22.6923,0.011713969141859093,0.3978360489313215
291,292,125,67,54,28.4,13.9701,18.9259,0.006587717512570579,0.21699900222227658
292,293,115,68,48,34.087,13.8235,22.68,0.006867082501050312,0.2633458942333167
293,294,154,54,31,30.4286,15.8519,25.7722,0.008463088198541226,0.30727995159941496
294,295,229,29,19,26.5066,16.3103,19.5152,0.011460044331060565,0.3713930112582162
295,296,112,105,43,27.75,13.4952,18.496,0.005823747049053646,0.19445389296886958
296,297,136,141,27,29.4559,28.766,21.0215,0.007317059790376527,0.25468782735332884
297,298,23,87,91,20.8261,21.5632,28.5905,0.0009856791821014812,0.026912590536605885
298,299,48,72,74,31.3333,15.8194,24.9899,0.002634230160052621,0.10224262261473936
299,300,140,85,33,30.0857,13.9647,21.0818,0.007649300943898122,0.26899705880423563
300,301,22,147,28,22.8182,18.0272,19.4312,0.0009943893022621227,0.029829016214540913
301,302,194,58,26,36.1701,15.0862,21.051,0.01200876165113122,0.4895949037921889
302,303,99,96,62,34.5556,10.6458,25.1615,0.005969583527410948,0.2386337390630879
303,304,49,81,70,29.551,12.6296,24.9031,0.0026067429813658722,0.09450205317085504
304,305,41,132,58,29.6341,23.3864,26.5805,0.002194860468953488,0.08316027267286619
305,306,138,126,20,37.7319,16.6746,21.9559,0.008857954514541485,0.3636073841812183
306,307,131,105,38,32.6183,14.5714,19.6552,0.007514159563732484,0.2830718985430607
307,308,176,86,26,29.7273,18.6279,24.5699,0.009461546240245226,0.34581965302658685
308,309,51,83,64,32.549,17.3133,19.9757,0.002899261895859028,0.11548742294010143
309,310,145,101,32,36.0966,17.8218,22.4495,0.00899294900747311,0.36422612664349363
310,311,159,110,27,33.0126,14.3364,19.9028,0.009249644579743907,0.355311800792407
311,312,183,50,28,29.2678,11.2,23.5761,0.009822416432847385,0.34387775560751527
312,313,199,40,35,35.4121,19.425,25.8818,0.012026613810130019,0.4944506116692635
313,314,45,135,54,24.0222,26.0593,25.9067,0.002104002261659832,0.06529277475103583
314,315,92,100,43,36.1522,15.64,26.8611,0.005618142204102525,0.24122011185995515
315,316,16,318,4,11.375,26.1635,16.7429,0.0004756546627942851,0.005935932862220812
316,317,106,97,42,34.5849,20.0,23.1705,0.0063121837664666496,0.25317512542233805
317,318,136,103,32,30.6985,21.4466,29.7,0.007476711814156134,0.27167780375418943
318,319,228,57,15,28.0219,15.7368,19.1159,0.011868525550262965,0.3935769986586831
319,320,218,29,20,30.5046,12.7586,21.1591,0.012006854207945868,0.4388671238196205
320,321,178,73,29,34.7416,15.4795,21.9558,0.01076361925475269,0.42715040742323096
321,322,134,54,42,32.8433,17.1111,24.4492,0.007711875384556586,0.3006993978720218
322,323,101,84,64,37.6733,20.0595,25.223,0.006451790156423223,0.26893444464068017
323,324,170,75,31,30.4529,11.7067,18.7526,0.009393937066023641,0.33525090702245025
324,325,243,45,19,28.428,10.3111,22.5079,0.012733291840642673,0.4420153853009451
